supplier_name,country,year,supplier_address,country_area
Samsung Electro-Mechanics Co Ltd,China,2012,No 15 Jinjihu Road Suzhou Industrial Park Suzhou Jiangsu China,中港
Samsung Electro-Mechanics Co Ltd,Korea,2012,San #24 Nongseo-dong Giheung-gu Yongin Gyeonggi-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,445-701 Samsung Electronics Co Banwol-dong Hwaseong-si Gyeonggi-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,No 723 Buksu-ri Baebang-eup Asan Chungcheongnam-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,San #723 Buksu-Ri Baibang EUP Asan Chungcheongnam-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,510 Seongseong-dong Seobuk-gu Cheonan Chungcheongnam-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,Samsung Street 181 Tangjeong-myeon Asan Chungcheongnam-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,China,2012,Weisan Road Micro-Electronics Industrial Park Xiqing District Tianjin China,中港
Samsung Electro-Mechanics Co Ltd,Korea,2012,314 Maetan 3-Dong Yeongtong-Gu Suwon Gyeonggi-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Thailand,2012,Wellgrow Industrial Estate 93 Moo 5 Tambol Bangsamak Bang Pakong Chachoengsao Thailand,東南亞
Samsung Electro-Mechanics Co Ltd,China,2012,1 Weisan Road Micro-Electronics Industrial Park Xiqing District Tianjin China,中港
Samsung Electro-Mechanics Co Ltd,Korea,2012,618-270 HDI Department 1623-2 Nocksan Industrial Complex Song Jeong-Dong Kangseo-Ku Busan Gyengsangnamdo South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Korea,2012,114 Noksansaneopjung Road Kangseo-gu Pusan Pusan Gyeongsangbuk-do South Korea,東北亞（不含中港台）
Samsung Electro-Mechanics Co Ltd,Philippines,2012,Block 5 Calamba Premiere International Park Barangay Batino Calamba Laguna Philippines,東南亞
Samsung Electro-Mechanics Co Ltd,China,2012,27 Heiniu Cheng-Road Tianjin China,中港
Samsung Electro-Mechanics Co Ltd,China,2012,Hengkeng Management Area Liaobu Town Dongguan Guangdong China,中港
Salcomp Plc,China,2012,Salcomp Road No 69 Furong Industrial Area Xinqiao Shajing Bao’an District Shenzhen Guangdong China,中港
SABIC Innovative Plastics,USA,2012,1 Lexan Lane Mt Vernon Indiana USA,北美
SABIC Innovative Plastics,China,2012,No 56 Road AiDu Waigaoqiao Free Trade Zone Shanghai China,中港
SABIC Innovative Plastics,China,2012,No 1 Sulia Road Nansha Panyu District Guangzhou Guangdong China,中港
Rohm Co Ltd,Japan,2012,10 Kitahara Tsukuba Ibaraki Tsukuba Yamagata Japan,東北亞（不含中港台）
Rohm Co Ltd,Japan,2012,21 Saiin Mizosaki-cho Ukyo-ku Kyoto Japan,東北亞（不含中港台）
Rohm Co Ltd,China,2012,No 20 Four Street East and North Dalian Economic and Technical Development Zone Dalian Liaoning China,中港
Rohm Co Ltd,Japan,2012,100 Tomioka Kasaoka Okayama Japan,東北亞（不含中港台）
Rohm Co Ltd,Korea,2012,371-11 Gasan-Dong Gumcheon-ku Seoul South Korea,東北亞（不含中港台）
Rohm Co Ltd,China,2012,No 7 Weisan Road Micro-Electronics Jingang Highway Xiqing District Tianjin China,中港
Rohm Co Ltd,Thailand,2012,101/94 102 Navanakom Industrial Zone Moo 20 Phaholyothin Road Tambol Khlong-Nueng Klongluang Pathumthani Thailand,東南亞
Rohm Co Ltd,Japan,2012,837-1 Azahatakeda Oaza-Inado Yukuhashi Fukuoka Japan,東北亞（不含中港台）
Rohm Co Ltd,Philippines,2012,People’s Technology Complex Special Economic Zone Carmona Cavite Philippines,東南亞
Rohm Co Ltd,Japan,2012,1164-2 Hiyoshi Hirokawa Yame-gun Fukuoka Japan,東北亞（不含中港台）
Rohm Co Ltd,Malaysia,2012,Lot 1320 Kawasan Perindustrian Pengkalan Chepa ll Padang Tembak 16100 Kota Bharu Kelantan Malaysia,東南亞
RF Micro Devices Inc,China,2012,17 Middle Tongji Road Beijing China,中港
RF Micro Devices Inc,USA,2012,7625 Thorndike Road Greensboro North Carolina USA,北美
RF Micro Devices Inc,USA,2012,7908 Piedmont Triad Pkwy Greensboro North Carolina USA,北美
RF Micro Devices Inc,United Kingdom,2012,Heighington Lane Business Park Newton Aycliffe United Kingdom,歐洲
Renesas Electronics Corp,Japan,2012,1 Ohmaki Harue-Cho Fukui Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,2-9-1 Seiran Otsu Shiga Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,111 Nishiyokote-machi Takasaki Gunma Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,3-3274 Aza-Yagibashi-Higashi Oaza-Hanazawa Yonezawa-shi Yamagata Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,145-1 Aza-Nakajima Nanae-cho Kameda-gun Hokkaido Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,4617 Nishiyahata Kai-Shi Yamanashi Japan,東北亞（不含中港台）
Renesas Electronics Corp,China,2012,176 JinJiHuLu Suzhou Industrial Park Suzhou Jiangsu China,中港
Renesas Electronics Corp,Japan,2012,751 Horiguchi Hitachinaka-shi Ibaragi Japan,東北亞（不含中港台）
Renesas Electronics Corp,Japan,2012,9-1 Seiran 2-Chome Otsu City Shiga Japan,東北亞（不含中港台）
Renesas Electronics Corp,Malaysia,2012,Bayan Lepas Free Industrial Zone Penang Malaysia,東南亞
Renesas Electronics Corp,Malaysia,2012,Lot 54 Kulim Industrial Estate Sg Seluang Kulim Kedah Malaysia,東南亞
Radiant Opto Electronics Corp,China,2012,No 11 Xin Rui Road Science City of Guangzhou High-Tech Industrial Development Zone Guangzhou Guangdong China,中港
Radiant Opto Electronics Corp,China,2012,No 1621 JiangXing East Road Economic Developing Area Wujiang Jiangsu China,中港
Radiant Opto Electronics Corp,China,2012,No 35 Hengtong Road Nanjing Jiangsu China,中港
RR Donnelley & Sons Co,China,2012,No 28 Huang Sha He West Road Xin Jiu Wei Village Liaobu Town Dongguan Guangdong China,中港
RR Donnelley & Sons Co,China,2012,No 7699 Songze Avenue Qingpu Industrial Zone Shanghai China,中港
RR Donnelley & Sons Co,China,2012,No 888 Ganghua Road North Area of Chengdu Modern Industrial Park Pixian Chengdu Sichuan China,中港
Quanta Computer Inc,USA,2012,44350 Nobel Drive Fremont California USA,北美
Quanta Computer Inc,China,2012,No 3111 West Huancheng Road MinHang Export Zone Shanghai China,中港
Quanta Computer Inc,China,2012,No 68 Sanzhuang Road Songjiang Export Processing Zone Shanghai China,中港
Quanta Computer Inc,China,2012,No 8 JinZhou Road High-Tech Industrial Park ChangShu Economic Development Zone Changshu Jiangsu China,中港
Quanta Computer Inc,China,2012,No 1 Lane 31 Nanle Road Songjiang Export Processing Zone Songjiang District Shanghai China,中港
Qualcomm Inc,USA,2012,5775 Morehouse Drive San Diego California USA,北美
Pulse Electronics,China,2012,Export Processing Zone Hi-Tech Industrial Dev Zone Mianyang Sichuan China,中港
Pulse Electronics,China,2012,No 99 Huo Ju Road Suzhou Jiangsu China,中港
Primax Electronics Ltd,China,2012,Er Village Liuwu District Shek Kit Town Dongguan Guangdong China,中港
Primax Electronics Ltd,China,2012,No 66 Qin Kun Road Yu Shan Town Kunshan Jiangsu China,中港
Prent Corp,China,2012,No 2275 Chengliu Zhonglu Jiading District Shanghai China,中港
Prent Corp,China,2012,No 29 Lane 399 Shenyu Road Malu Town Jiading District Shanghai China,中港
Pioneer Material Precision Tech,China,2012,No 45 Nan Hu Road Wuzhong Economic Development Zone Suzhou Jiangsu China,中港
Pioneer Material Precision Tech,China,2012,No 1 Jiao Ping Da Dao Industrial Ke Yuan Cheng Tangxia Town Dongguan GuangDong China,中港
Pioneer Material Precision Tech,China,2012,No 1 Jiao-ping road Ke Yuan Cheng Industrial Park Tangxia Town Dongguan Guangdong China,中港
Lumileds Holding BV,Singapore,2012,190 Yishun Avenue 7 Singapore,東南亞
Lumileds Holding BV,Singapore,2012,Toa Poyah West Singapore,東南亞
Lumileds Holding BV,USA,2012,370 West Trimble Road San Jose California USA,北美
Lumileds Holding BV,Malaysia,2012,FIZ Phase 3 Lebuh Kampung Jawa 11900 Bayan Lepas Penang Penang Malaysia,東南亞
Lumileds Holding BV,Malaysia,2012,No 3 Lintang Bayan Lepas 8 Kawasan Perindustrian Bayan Lepas Fasa 4 Mukim 12 Penang Malaysia,東南亞
Pegatron Corp,China,2012,No 233 Jinfeng Road Suzhou Jiangsu China,中港
Pegatron Corp,China,2012,No 3768 Xiu Yan Road Kang Qiao Town Pu Dong New District Shanghai China,中港
Pegatron Corp,China,2012,No 113 Lane171 Linsheng Road Tinlin Town Jinshan District Shanghai China,中港
Pegatron Corp,China,2012,No 58 Tinghong Road Tinglin Industrial Zone Jinshan District Shanghai China,中港
Pegatron Corp,China,2012,No 1168 Ronghua Road Songjiang Industrial Zone Shanghai China,中港
Pegatron Corp,China,2012,No 88 Kaedar Road Hi-Tech Industrial Park Kunshan Jiangsu China,中港
Pegatron Corp,China,2012,No 3636 ShenGang Road Xinqiao Town Songjiang Industrial Zone Shanghai China,中港
Pegatron Corp,China,2012,No 88 Tinghua Road Tinlin Town Jinshan District Shanghai China,中港
PCH International,China,2012,3F Zhong Tian Yuan Logistics Centre Tao Hua Road Futian Free Trade Zone Shenzhen Guangdong China,中港
PCH International,China,2012,4/F Shenli Industrial Park Sanxiang Town Zhongshan City Shenzhen Guangdong China,中港
Parade Technologies Ltd,USA,2012,2858 De La Cruz Blvd Santa Clara California USA,北美
Panasonic Corp,Japan,2012,1 Tadachi Izushi-cho Toyooka Hyogo Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,1037-2 Kamiosatsu Chitose Hokkaido Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,25 Kowata Nishinaka Uji Kyoto Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,401 Sadamasa Fukui Fukui Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,1-1 Matsushita-cho Moriguchi City Osaka Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,1111-1 Shimokannuki Kawanabe Tsuyama City Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,271 Higashi Kaihatsu Tonami Toyama Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,55-12 Hama Osumi Kyotanabe Kyoto Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,1-1 SANYO-cho Daito Daito Osaka Japan,東北亞（不含中港台）
Panasonic Corp,China,2012,14 Jiu Xiam Qiao Road Beijing China,中港
Panasonic Corp,Japan,2012,369 Nogifukutomi-cho Matsue Shimane Japan,東北亞（不含中港台）
Panasonic Corp,Thailand,2012,99 Moo 9 Tambol Muangwan Numphong Khon Kaen Thailand,東南亞
Panasonic Corp,Japan,2012,1006 Kadoma Kadoma Osaka Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,217 Omachi-cho Omachi Saga Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,4-5-1 Kurihara Myoko Niigata Japan,東北亞（不含中港台）
Panasonic Corp,Japan,2012,Aza 5 li Awara Fukui Japan,東北亞（不含中港台）
Panasonic Corp,Indonesia,2012,JIRaya Jakarta Bogor Km 35 Cimanggis Depok Indonesia,東南亞
Panasonic Corp,China,2012,No 49 Tokyo Road Free Trade Zone Qingdao Shandong China,中港
Panasonic Corp,China,2012,No 348 Lushan Rd Suzhou New District Suzhou Jiangsu China,中港
Panasonic Corp,Indonesia,2012,Kawasan Industri MM2100 Blok O-1-1 Kecamatan Cikarang Barat Kabupaten Bekasi Jawa Barat Indonesia,東南亞
Panasonic Corp,China,2012,No 16 Yongchang Zhonglu BDA Beijing China,中港
Panasonic Corp,China,2012,No 666 Lushan Road New District Suzhou Jiangsu China,中港
Panasonic Corp,Philippines,2012,Lot C4-10 Carmelray Industrial Park 2 Barangay Calamba Laguna Philippines,東南亞
Panasonic Corp,China,2012,No 2 2nd Donghuan Road 10th Industrial District Longhua Town Bao’an Shenzhen Guangdong China,中港
Panasonic Corp,China,2012,No 1 Xinghua 5th Branch Xiqing Economic Development Zone Tianjin China,中港
Panasonic Corp,Malaysia,2012,No 1 Jalan Jemuju 16/13 40200 Shah Alam Selangor Darul Ehsan Shah Alam Selangor Malaysia,東南亞
Panasonic Corp,Singapore,2012,No 3 Bedok South Road Singapore,東南亞
Panasonic Corp,Japan,2012,Tamiyaji Tamaki Watarai Ise Mie Japan,東北亞（不含中港台）
OSRAM Opto Semiconductor GmbH,Malaysia,2012,Bayan Lepas Free Industrial Zone Phase 1 11900 Bayan Lepas Penang Malaysia,東南亞
Oriental Printed Circuits Ltd,China,2012,No 238 Shan Hu Road Niu Shan Foreign Economy Industry Zone Dongcheng District Dongguan Guangdong China,中港
Oriental Printed Circuits Ltd,China,2012,No 1 Xinle Road Science City Hi-Tech Industrial Development Zone GuangZhou Guangdong China,中港
Oriental Printed Circuits Ltd,China,2012,No 200 Jiangtian Road East SongJiang Shanghai China,中港
ON Semiconductor Corp,Japan,2012,1 Ooyaji Kofune Shiokawa-Machi Kitakata-shi Fukushima Tōhoku Japan,東北亞（不含中港台）
ON Semiconductor Corp,China,2012,289 West People Road Leshan Sichuan China,中港
ON Semiconductor Corp,Czech,2012,1 maje 2230 756 61 Rožnov pod Radhoštěm Zlín Region Czech Republic,歐洲
ON Semiconductor Corp,China,2012,Block 6 Hua Jian Industrial Building Shekou Industrial Zone Shenzhen Guangdong China,中港
ON Semiconductor Corp,Japan,2012,180 Omori Anpachi Machi Anpachi Gun Gifu Japan,東北亞（不含中港台）
ON Semiconductor Corp,USA,2012,Gresham Fab 23400 NE Glisan Street Gresham Oregon USA,北美
ON Semiconductor Corp,USA,2012,2300 West Buckskin Road Pocatello Idaho USA,北美
ON Semiconductor Corp,Malaysia,2012,ISMF-SCG Industries Sdn Bhd Lot 122 Senawang Industrial Estate Seremban Negeri Sembilan Malaysia,東南亞
Omron Corporation,China,2012,16-17F Fushi Industrial Zone Binghe West Road Qinghu Industry Region Qingxi Town Dongguan Guangdong China,中港
Omron Corporation,China,2012,Build 6 and 11 Electronic Information Business Park Baishazhou Industrial Park HengYang Hunan China,中港
OmniVision Technologies,USA,2012,4275 Burton Drive Santa Clara California USA,北美
NXP Semiconductor NV,Taiwan,2012,10 Chin 5th Road NEPZ Kaoshiung Taiwan,台灣
NXP Semiconductor NV,United Kingdom,2012,Bramhall Moor Lane Stockport Cheshire SK7 5BJ Hazel Grove United Kingdom,歐洲
NXP Semiconductor NV,Malaysia,2012,PT No 12687 Tuanku Jaafar Industrial Park Seremban Malaysia,東南亞
NXP Semiconductor NV,China,2012,10/F General Garment Building 100-110 Kwai Cheog Road Hong Kong China,中港
NXP Semiconductor NV,Netherlands,2012,Gertsweg 2 Nijmegen Netherlands,歐洲
NXP Semiconductor NV,Germany,2012,Stresemannallee 101 Hamburg Germany,歐洲
NXP Semiconductor NV,Thailand,2012,303 Moo 3 Chaengwattana Road Laksi Bangkok Thailand,東南亞
NXP Semiconductor NV,China,2012,No 188 Su Hong Xi Road Suzhou Industrial Park Suzhou Jiangsu China,中港
NXP Semiconductor NV,China,2012,Tianmei Industrial North District A Section Huangjiang Town Dongguan Guangdong China,中港
NXP Semiconductor NV,Singapore,2012,70 Pasir Ris Drive 1 Singapore,東南亞
NXP Semiconductor NV,Philippines,2012,Philips Avenue Light Industry and Science Park Diezmo Cabuyao Laguna Philippines,東南亞
NVIDIA Corp,USA,2012,2701 San Tomas Expressway Santa Clara California USA,北美
Nitto Denko Corp,Korea,2012,1043 Gupo-Dong Gumi Gyeongsangbuk-do South Korea,東北亞（不含中港台）
Nitto Denko Corp,China,2012,716 Lianyang Road Songjiang Industrial Zone Shanghai China,中港
Nitto Denko Corp,China,2012,No 41–42 Bldg Cuigang Industrial Five Zone Huaide Fuyong Bao’an District Shenzhen Guangdong China,中港
Nitto Denko Corp,Japan,2012,18 Hirayama Nakahara Toyohashi Aichi Japan,東北亞（不含中港台）
Nitto Denko Corp,China,2012,Bangkai Road Guangming Hi-Tech Park Bao’an District Shenzhen Guangdong China,中港
Nitto Denko Corp,Japan,2012,455-6 Hongo Minogo-cho Onomichi Hiroshima Japan,東北亞（不含中港台）
Nitto Denko Corp,China,2012,No210 North Riying Road Wai Gao Qiao Free Trade Zone Pudong Shanghai China,中港
Nitto Denko Corp,Korea,2012,474 Hyeongok-Ri Cheongbuk-Myeon Pyeongtaek Gyeonggi-do South Korea,東北亞（不含中港台）
Nisshin Steel Co Ltd,Japan,2012,11-1 Showa-cho Kure Hiroshima Japan,東北亞（不含中港台）
Nisshin Steel Co Ltd,Japan,2012,4976 Nomuraminami-cho Shunan Yamaguchi Japan,東北亞（不含中港台）
Nippon Mektron Ltd,Japan,2012,1650-11-1 Okuhara-cho Ushiku City Ibaraki Ushiku Ibaraki Japan,東北亞（不含中港台）
Nippon Mektron Ltd,China,2012,No 2006 Huang Yang Road Doumen Town Doumen District Zhuhai Guangdong China,中港
Nippon Mektron Ltd,Japan,2012,2626-19 Sunayama Kamisu City Ibaraki Kamisu Ibaraki Japan,東北亞（不含中港台）
Nippon Mektron Ltd,Taiwan,2012,No 48 Chung-heng Street Hsiao-Kang District Kaoshiung Taiwan,台灣
Nippon Mektron Ltd,Thailand,2012,560 Moo 2 Bangpa-in Industrial Estate Udomsorayuth Road Tambol Klong-Jik Bang Pa-In Ayutthaya Thailand,東南亞
Nippon Mektron Ltd,China,2012,No 1 Shuangdeng Road Weiting Town Suzhou Industrial Park Suzhou Jiangsu China,中港
Nidec Corp,China,2012,12 Huan Cheng Bei Road Hongye (138) Industrial District Tangxia Town Dongguan Guangdong China,中港
Nidec Corp,Indonesia,2012,Jl Beringin Lot 9 Batamindo Industrial Park Mukakuning Batam Indonesia,東南亞
Nichia Corp,Japan,2012,1-19 Tatsumi-Cho Anan Tokushima Japan,東北亞（不含中港台）
Nichia Corp,Japan,2012,3 Nyuta Aratano-Cho Anan Tokushima Japan,東北亞（不含中港台）
New Ocean Precision Component (Jiangxi) Co Ltd,China,2012,No 99 JianNan Road YiChun Fengcheng JiangXi China,中港
Nan Ya Printed Circuit Board Corp,China,2012,201 ChangJiang South Road KunShan Economic and Technical Development Zone Kunshan Jiangsu China,中港
Nan Ya Printed Circuit Board Corp,Taiwan,2012,No 338 Sec 1 Nankan Road Taoyuan Taiwan,台灣
Murata Manufacturing Co Ltd,Vietnam,2012,1-3 Thang Long Industrial Park Dong Anh District Hanoi Vietnam,東南亞
Murata Manufacturing Co Ltd,Japan,2012,1321 Emorinaka 2-chome Fukui-shi Fukui Awara Fukui Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Singapore,2012,200 Yishun Avenue 7 Singapore,東南亞
Murata Manufacturing Co Ltd,Japan,2012,4-1 Higashiokino 4-chome Higashiomi Shiga Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,Chi-18 Sodanimachi Hakusan Ishikawa Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Malaysia,2012,Plot 15 Bemban Industrial Park Jalan Bemban Batu Gajah Perak Malaysia,東南亞
Murata Manufacturing Co Ltd,Japan,2012,113-go Okamotocho Echizen Fukui Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,China,2012,15 Cuijing Road Shenzhen Grand Industrial Zone PingShan New District Shenzhen Guangdong China,中港
Murata Manufacturing Co Ltd,Taiwan,2012,225 Chung-Chin Road Taichung Taiwan,台灣
Murata Manufacturing Co Ltd,Japan,2012,52 Yanagibashi Yanagibashimachi Hakui Ishikawa Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,Chi-53 Ohmachi Anamizu-Machi Housu-gun Ishikawa Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Vietnam,2012,Saigon-Linh Trung Export Processing Zone No 1 Hamlet 4 Linh Trung Ward Thu Duc District HoChiMinh City Binh Duong Vietnam,東南亞
Murata Manufacturing Co Ltd,Japan,2012,1020 Takibe Toyoshina Azumino Nagano Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,190 Kashiwagi Komoro-shi Nagano Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,2308 Kaminaoe Hikawa-cho Hikawa-gun Shimane Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,77 Fukumoto Oku-cho Setouchi Okayama Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,China,2012,No 6 Xingchuang 1st Road Wuxi Export Processing Zone B Wuxi Jiangsu China,中港
Murata Manufacturing Co Ltd,Japan,2012,11-1 Nakae 4-chome Sanuma Hasama-cho Tome Miyagi Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,2-82 1-chome Miyukicho Sabae-shi Fukui Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,345 Uwano Toyama Toyama Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Japan,2012,93 Hikarimachi Komatsu Ishikawa Japan,東北亞（不含中港台）
Murata Manufacturing Co Ltd,Thailand,2012,Northern Region Industrial Estate 63 Moo 4 Tambol Ban Klang Muang Lamphun Lamphun Thailand,東南亞
Multi-Fineline Electronix Inc,China,2012,8-12 Kexin Road Chengdu Hi-Tech Comprehensive Bonded Zone Chengdu Sichuan China,中港
Multi-Fineline Electronix Inc,China,2012,No 68 Nanhu Road Dongwu Industrial Park Wuzhong Economic Development Zone Suzhou Jiangsu China,中港
Multi Packaging Solutions,USA,2012,2020 Production Drive Indianapolis Indiana USA,北美
Molex Inc,Japan,2012,1-5-4 Fukami-Higashi Yamato Kanagawa Japan,東北亞（不含中港台）
Molex Inc,Japan,2012,3949-3 Kawanishi Kanoya Kagoshima Japan,東北亞（不含中港台）
Molex Inc,USA,2012,801 Murphy Drive Maumelle Arkansas USA,北美
Molex Inc,Mexico,2012,Av Productividad Ote #305 El Salto Jalisco Mexico,拉美
Molex Inc,Japan,2012,1351-2 Sumiyoshi Yoshida Haibara-gun Shizuoka Japan,東北亞（不含中港台）
Molex Inc,USA,2012,700 Kingbird Road Lincoln Nebraska USA,北美
Molex Inc,China,2012,889 Yinglun Road Waigaoqiao Free Trade Zone Pudong New District Shanghai China,中港
Molex Inc,China,2012,C Zone Ming Hua Road No 3 Industrial Area Juzhou Shijie Town Dongguan Guangdong China,中港
Molex Inc,Malaysia,2012,2607 Jalan Perusahaan Kawasan Perindustrian Perai Perai Penang Malaysia,東南亞
Molex Inc,Korea,2012,726-3 Wonsi-Dong Ansan Gyeonggi-do South Korea,東北亞（不含中港台）
Molex Inc,USA,2012,903 E Frontage Road Rio Rico Arizona USA,北美
Molex Inc,Thailand,2012,No 71/4 Moo 5 Bangakong Industrial Park Chachoengsao Chachoengsao Thailand,東南亞
Molex Inc,China,2012,27 Guangshun Street Dalian Economic and Technical Development Zone Dalian Liaoning China,中港
Molex Inc,Korea,2012,751-7 Jangrock-dong Gwangju Gwangju South Korea,東北亞（不含中港台）
Molex Inc,Mexico,2012,Av de la Productividad Ote 305 Parque Industrial Guadalajara Km 7 Carretera a Chapala Guadalajara Guadalajara Mexico,拉美
Molex Inc,Singapore,2012,No 110 International Road Jurong Singapore,東南亞
Mitsumi Electric Co Ltd,Japan,2012,1-1059-5 Tachiyazawa Yamagata-shi Yamagata Japan,東北亞（不含中港台）
Mitsumi Electric Co Ltd,China,2012,No 23 Xiang Jiang 1 Road Qingdao Economic and Technical Development Zone Qingdao Shandong China,中港
Mitsumi Electric Co Ltd,Japan,2012,1007-39 Izumisawa Chitose Hokkaido Japan,東北亞（不含中港台）
Mitsumi Electric Co Ltd,Japan,2012,1601 Sakai Atsugi-shi Kanagawa Japan,東北亞（不含中港台）
Mitsumi Electric Co Ltd,Philippines,2012,MRI Special Economic Zone Sabang Danau Cebu Philippines,東南亞
Minebea Co Ltd,Thailand,2012,5/2 Moo 8 Phaholyothin Road Km 149 Tambon Nikhom Sang Ton-Eng Muang Lopburi Lopburi Thailand,東南亞
Minebea Co Ltd,China,2012,No 1 Tongsheng Road Suzhou Industrial Park Suzhou Jiangsu China,中港
Micron Technology Inc,Singapore,2012,1 North Cost Drive Singapore,東南亞
Micron Technology Inc,USA,2012,9600 Godwin Drive Manassas Virginia USA,北美
Micron Technology Inc,Singapore,2012,1 Woodlands Industrial Park D Singapore,東南亞
Micron Technology Inc,Israel,2012,Ha’avatz 11 Industrial Zone Kiryat Gat Israel,西亞
Micron Technology Inc,USA,2012,1550 E 3400 Street Lehi Utah USA,北美
Micron Technology Inc,Taiwan,2012,667 Fuhsing 3rd Road Hwa-Ya Technology Park Kueishan Taoyuan Taiwan,台灣
Meiko Electronics Co Ltd,China,2012,9 Shenlong Road Wuhan Economic and Technological Development Zone Wuhan Hubei China,中港
Mega Precision Technology Ltd,China,2012,Yuquan Industrial District Fenggang Town Dongguan Guangdong China,中港
Maxim Integrated Products Inc,USA,2012,120 San Gabriel Drive Sunnyvale California USA,北美
Maxim Integrated Products Inc,USA,2012,4401 S Beltwood Pkwy Dallas Texas USA,北美
Maxim Integrated Products Inc,Philippines,2012,First Phil Industrial Park Sto Tomas Batangas Batangas Philippines,東南亞
Maxim Integrated Products Inc,USA,2012,14320 SW Jenkins Road Beaverton Oregon USA,北美
Maxim Integrated Products Inc,Thailand,2012,700/114 Amata Nakorn Industrial Estate Moo 5 Tambon Klong Tamru Muang District Chonburi Chonburi Thailand,東南亞
Maxim Integrated Products Inc,Philippines,2012,Gateway Business Park Barangay Javalera General Trias Cavite Philippines,東南亞
Maxim Integrated Products Inc,USA,2012,160 Rio Robles San Jose California USA,北美
Maxim Integrated Products Inc,USA,2012,7250 NW Evergreen Pkwy Hillsboro Oregon USA,北美
Maxim Integrated Products Inc,USA,2012,3725 N First Street San Jose California USA,北美
Maxim Integrated Products Inc,USA,2012,9651 Westover Hills Blvd San Antonio Texas USA,北美
Marvell Technology Group Ltd,USA,2012,5488 Marvell Lane Santa Clara California USA,北美
Marian Inc,USA,2012,1011 East Saint Clair Street Indianapolis Indiana USA,北美
Marian Inc,China,2012,Floor 2 Building 3 Chaohuilou Technology Industrial Park 119 Huating Road Da Lang Longhua Shenzhen Guangdong China,中港
Marian Inc,China,2012,Floor 2 Building 3 Chaohuilou Technology Industrial Park180 Huating Road Da Lang Longhua Shenzhen Guangdong China,中港
Marian Inc,China,2012,Unit 2D Suchun Industrial Square 428 Xinglong Street Suzhou Industrial Park Suzhou Jiangsu China,中港
Magnachip Semiconductor Corporation,Korea,2012,1 Hyangjeong-Dong Heungdeok-Gu Heungdeok-Gu Cheongju South Korea,東北亞（不含中港台）
Macronix International Co Ltd,Taiwan,2012,No 16 Li-Hsin Road Science Park Hsinchu Taiwan,台灣
Macronix International Co Ltd,Taiwan,2012,No 8 Creation Road IV Science Park Hsinchu Taiwan,台灣
Luxshare Precision Industry Company Ltd,China,2012,No 158 Jinchang Road Jinxi Town Kunshan Jiangsu China,中港
Longwell Company,China,2012,No 269 Dong Jin Road Hedong Hi-Tech Industrial Park Wuzhong District Suzhou Jiangsu China,中港
Longwell Company,China,2012,Tong Fu Yu Road Tang Xia Chong 2nd Industrial Park Song Gang Paoan Ward Shenzhen Guangdong China,中港
Lite-On Technology Corp,China,2012,No 1 Zhen An Road Shang Jiao Section Chang An Town Dongguan Guangdong China,中港
